# generated by: gensig.py chirp -a 0.3 -o sig_chirp_500_8k.csv --f0 500 --f1 8000
# date: 2026-04-03T17:17:13
# signal: 500–8000 Hz log chirp
# samples: 4096
# fs: 48828.0
# amplitude: 0.3
time_s,speaker
4.255754894732530214e-02,-2.117888773496354460e-01
4.257802899975424160e-02,-2.597044715929276437e-01
4.259850905218317413e-02,-2.898103137049156119e-01
4.261898910461210666e-02,-2.999995640664304131e-01
4.263946915704103918e-02,-2.895303181444686680e-01
4.265994920946997865e-02,-2.590832159666189294e-01
4.268042926189891118e-02,-2.107211250946482151e-01
4.270090931432784370e-02,-1.477529600521398367e-01
4.272138936675677623e-02,-7.451036154896478747e-02
4.274186941918571569e-02,3.947918629650110610e-03
4.276234947161464822e-02,8.218392824661829854e-02
4.278282952404358075e-02,1.547569082994217082e-01
4.280330957647251328e-02,2.166021641801710584e-01
4.282378962890145274e-02,2.633860077300376745e-01
4.284426968133038527e-02,2.918118033836954450e-01
4.286474973375931780e-02,2.998553525508656503e-01
4.288522978618825032e-02,2.869126084736368654e-01
4.290570983861718979e-02,2.538487131051832546e-01
4.292618989104612232e-02,2.029441808690319315e-01
4.294666994347505484e-02,1.377412503559621582e-01
4.296714999590398737e-02,6.280048135092111683e-02
4.298763004833292684e-02,-1.661590828261540892e-02
4.300811010076185936e-02,-9.491215400194427665e-02
4.302859015319079189e-02,-1.665528635907978228e-01
4.304907020561972442e-02,-2.264550510653499660e-01
4.306955025804866388e-02,-2.703504834668728485e-01
4.309003031047759641e-02,-2.950924020338883680e-01
4.311051036290652894e-02,-2.988844057171831103e-01
4.313099041533546146e-02,-2.814146305057906305e-01
4.315147046776440093e-02,-2.438849600373667326e-01
4.317195052019333346e-02,-1.889324045552648323e-01
4.319243057262226598e-02,-1.204474664799683042e-01
4.321291062505119851e-02,-4.330172501450323119e-02
4.323339067748013104e-02,3.699651524353935600e-02
4.325387072990907050e-02,1.146943396225159062e-01
4.327435078233800303e-02,1.842062866106105035e-01
4.329483083476693556e-02,2.405168637637989937e-01
4.331531088719586808e-02,2.795444501625102274e-01
4.333579093962480755e-02,2.984400499937872597e-01
4.335627099205374008e-02,2.957988353899060341e-01
4.337675104448267260e-02,2.717685316645495064e-01
4.339723109691160513e-02,2.280460303215061380e-01
4.341771114934054460e-02,1.677616466465867984e-01
4.343819120176947712e-02,9.525859384374472938e-02
4.345867125419840965e-02,1.578293265340234910e-02
4.347915130662734218e-02,-6.489409117861481835e-02
4.349963135905628164e-02,-1.408942865628509677e-01
4.352011141148521417e-02,-2.066610987435900659e-01
4.354059146391414670e-02,-2.573672764917233624e-01
4.356107151634307922e-02,-2.892716254773005091e-01
4.358155156877201869e-02,-2.999983181697308265e-01
4.360203162120095122e-02,-2.887176834230177902e-01
4.362251167362988374e-02,-2.562144566191387196e-01
4.364299172605881627e-02,-2.048376325890694793e-01
4.366347177848775574e-02,-1.383347393889617361e-01
4.368395183091668826e-02,-6.158190669688222429e-02
4.370443188334562079e-02,1.977109583743947782e-02
4.372491193577455332e-02,9.971521376364124445e-02
4.374539198820349278e-02,1.723255935681756723e-01
4.376587204063242531e-02,2.322015088815904127e-01
4.378635209306135784e-02,2.748700148781636488e-01
4.380683214549029036e-02,2.971230306516848274e-01
4.382731219791922983e-02,2.972622438294447722e-01
4.384779225034816236e-02,2.752328844299660182e-01
4.386827230277709488e-02,2.326355512765514444e-01
4.388875235520602741e-02,1.726143023044644231e-01
4.390923240763496688e-02,9.962847355996155840e-02
4.392971246006389940e-02,1.912447882213697339e-02
4.395019251249283193e-02,-6.286850302003367530e-02
4.397067256492176446e-02,-1.401891114029130969e-01
4.399115261735069699e-02,-2.070070703621757213e-01
4.401163266977963645e-02,-2.582642986588489231e-01
4.403211272220856898e-02,-2.900603924570738790e-01
4.405259277463750150e-02,-2.999529222516380544e-01
4.407307282706643403e-02,-2.871491768940602207e-01
4.409355287949537350e-02,-2.525740134437587381e-01
4.411403293192430602e-02,-1.988077436793944663e-01
4.413451298435323855e-02,-1.298978155909245313e-01
4.415499303678217108e-02,-5.105768900231411056e-02
4.417547308921111054e-02,3.172497867424320384e-02
4.419595314164004307e-02,1.121416039116443913e-01
4.421643319406897560e-02,1.840432192265965272e-01
4.423691324649790813e-02,2.419117124554023834e-01
4.425739329892684759e-02,2.812855819139678526e-01
4.427787335135578012e-02,2.991071997013207695e-01
4.429835340378471265e-02,2.939643180357526808e-01
4.431883345621364517e-02,2.662064527209440090e-01
4.433931350864258464e-02,2.179262495134469957e-01
4.435979356107151717e-02,1.528062702824091734e-01
4.438027361350044969e-02,7.584203780734406763e-02
4.440075366592938222e-02,-7.038153377518419421e-03
4.442123371835832168e-02,-8.942797521534696925e-02
4.444171377078725421e-02,-1.649376338930091668e-01
4.446219382321618674e-02,-2.276901492659643422e-01
4.448267387564511927e-02,-2.727807607624570529e-01
4.450315392807405873e-02,-2.966634083801046873e-01
4.452363398050299126e-02,-2.974336090480148020e-01
4.454411403293192379e-02,-2.749848710851537370e-01
4.456459408536085631e-02,-2.310254789313731238e-01
4.458507413778979578e-02,-1.689532991790050620e-01
4.460555419021872831e-02,-9.359737152630735746e-02
4.462603424264766083e-02,-1.084558513646072600e-02
4.464651429507659336e-02,7.281313332899924662e-02
4.466699434750553283e-02,1.507967139469741924e-01
4.468747439993446535e-02,2.169482552797787900e-01
4.470795445236339788e-02,2.660239187984986264e-01
4.472843450479233041e-02,2.941116176885562039e-01
4.474891455722126987e-02,2.989468497794584012e-01
4.476939460965020240e-02,2.800998819821837738e-01
4.478987466207913493e-02,2.390184782339776215e-01
4.481035471450806745e-02,1.789217051702073069e-01
4.483083476693699998e-02,1.045521622194422601e-01
4.485131481936593945e-02,2.180532931512011233e-02
4.487179487179487197e-02,-6.273530511974179102e-02
4.489227492422380450e-02,-1.423208934935034364e-01
4.491275497665273703e-02,-2.105762709951889133e-01
4.493323502908167649e-02,-2.620123294157978844e-01
4.495371508151060902e-02,-2.924704241911517677e-01
4.497419513393954155e-02,-2.994626141687399823e-01
4.499467518636847407e-02,-2.823795958594128575e-01
4.501515523879741354e-02,-2.425486046914179794e-01
4.503563529122634607e-02,-1.831355020079869778e-01
4.505611534365527859e-02,-1.088978006855274017e-01
4.507659539608421112e-02,-2.580749700986175940e-02
4.509707544851315059e-02,5.942671441477506700e-02
4.511755550094208311e-02,1.398998472860963904e-01
4.513803555337101564e-02,2.090702382686138450e-01
4.515851560579994817e-02,2.612930139123983975e-01
4.517899565822888763e-02,2.922837855737089874e-01
4.519947571065782016e-02,2.994742544090781555e-01
4.521995576308675269e-02,2.822298973137462585e-01
4.524043581551568521e-02,2.419109182885969267e-01
4.526091586794462468e-02,1.817703152641473030e-01
4.528139592037355721e-02,1.066962103154963232e-01
4.530187597280248973e-02,2.281843687741017326e-02
4.532235602523142226e-02,-6.298929030974163845e-02
4.534283607766036173e-02,-1.436714285464296692e-01
4.536331613008929425e-02,-2.125710448223724625e-01
4.538379618251822678e-02,-2.639808799881230850e-01
4.540427623494715931e-02,-2.936192904732962128e-01
4.542475628737609877e-02,-2.989911337797367952e-01
4.544523633980503130e-02,-2.796028472876924686e-01
4.546571639223396383e-02,-2.370127978258476376e-01
4.548619644466289635e-02,-1.747114993562764174e-01
4.550667649709183582e-02,-9.784040234178098538e-02
4.552715654952076835e-02,-1.277148216809575326e-02
4.554763660194970087e-02,7.341833974212637337e-02
4.556811665437863340e-02,1.535348259225209067e-01
4.558859670680757287e-02,2.208674200561173973e-01
4.560907675923650539e-02,2.697533813993241991e-01
4.562955681166543792e-02,2.960574779022138725e-01
4.565003686409437045e-02,2.975263338601611962e-01
4.567051691652330297e-02,2.739867099780916582e-01
4.569099696895224244e-02,2.273698660732095256e-01
4.571147702138117497e-02,1.615586644715209796e-01
4.573195707381010749e-02,8.206900895841774679e-02
4.575243712623904002e-02,-4.408678350789270103e-03
4.577291717866797949e-02,-9.057016583570560997e-02
4.579339723109691201e-02,-1.691135371451472913e-01
4.581387728352584454e-02,-2.333588484622547143e-01
4.583435733595477707e-02,-2.778186800429642278e-01
4.585483738838371653e-02,-2.986706622843325887e-01
4.587531744081264906e-02,-2.940909825963143875e-01
4.589579749324158159e-02,-2.644193845582231139e-01
4.591627754567051412e-02,-2.121403128023329754e-01
4.593675759809945358e-02,-1.416804555112216035e-01
4.595723765052838611e-02,-5.903867106226561023e-02
4.597771770295731864e-02,2.872119271519795597e-02
4.599819775538625116e-02,1.140720309688539047e-01
4.601867780781519063e-02,1.896687028665557939e-01
4.603915786024412315e-02,2.489814844111088443e-01
4.605963791267305568e-02,2.868630273871725089e-01
4.608011796510198821e-02,2.999993632857633208e-01
4.610059801753092767e-02,2.872050876256775354e-01
4.612107806995986020e-02,2.495360070148599230e-01
4.614155812238879273e-02,1.902081287322876235e-01
4.616203817481772526e-02,1.143285936921774326e-01
4.618251822724666472e-02,2.846055672118204261e-02
4.620299827967559725e-02,-5.994132931422242044e-02
4.622347833210452978e-02,-1.431765649727284873e-01
4.624395838453346230e-02,-2.139698237700994043e-01
4.626443843696240177e-02,-2.661088658790215500e-01
4.628491848939133430e-02,-2.949932583978421285e-01
4.630539854182026682e-02,-2.980451427217361005e-01
4.632587859424919935e-02,-2.749449727190483306e-01
4.634635864667813882e-02,-2.276702082931530147e-01
4.636683869910707134e-02,-1.603321001843562021e-01
4.638731875153600387e-02,-7.882345537433235738e-02
4.640779880396493640e-02,9.692932235001778044e-03
4.642827885639386892e-02,9.741115981513799593e-02
4.644875890882280839e-02,1.765697864313882648e-01
4.646923896125174092e-02,2.401396243451394130e-01
4.648971901368067344e-02,2.824507293608688463e-01
4.651019906610960597e-02,2.997024367684372748e-01
4.653067911853854544e-02,2.903102033970632601e-01
4.655115917096747796e-02,2.550571506108293973e-01
4.657163922339641049e-02,1.970353448421787446e-01
4.659211927582534302e-02,1.213805042388764743e-01
4.661259932825428248e-02,3.482233059215489313e-02
4.663307938068321501e-02,-5.491062519579224810e-02
4.665355943311214754e-02,-1.397792680198195470e-01
4.667403948554108006e-02,-2.121543120305527663e-01
4.669451953797001953e-02,-2.655041434437265813e-01
4.671499959039895206e-02,-2.949880143488622375e-01
4.673547964282788458e-02,-2.979003815591577120e-01
4.675595969525681711e-02,-2.739251711774698395e-01
4.677643974768575658e-02,-2.251755747303952893e-01
4.679691980011468910e-02,-1.560141869265510850e-01
4.681739985254362163e-02,-7.266816405070491980e-02
4.683787990497255416e-02,1.732718092855687481e-02
4.685835995740149362e-02,1.058070420274627305e-01
4.687884000983042615e-02,1.847171777287673622e-01
4.689932006225935868e-02,2.468483684921993493e-01
4.691980011468829120e-02,2.864982051475061797e-01
4.694028016711723067e-02,2.999991934294787832e-01
4.696076021954616320e-02,2.860638601405034454e-01
4.698124027197509572e-02,2.459138847029593289e-01
4.700172032440402825e-02,1.831798097083453258e-01
4.702220037683296772e-02,1.035788470473769513e-01
4.704268042926190024e-02,1.439877941113467882e-02
4.706316048169083277e-02,-7.616593282591871406e-02
4.708364053411976530e-02,-1.597656905734691213e-01
4.710412058654870476e-02,-2.286661687392143594e-01
4.712460063897763729e-02,-2.764664826918650231e-01
4.714508069140656982e-02,-2.986982055206009457e-01
4.716556074383550234e-02,-2.932487991381308445e-01
4.718604079626444181e-02,-2.605688365363669212e-01
4.720652084869337434e-02,-2.036421451595674947e-01
4.722700090112230686e-02,-1.277198975217376520e-01
4.724748095355123939e-02,-3.984169697799453541e-02
4.726796100598017192e-02,5.181320153028502046e-02
4.728844105840911138e-02,1.386851352267083060e-01
4.730892111083804391e-02,2.126334785336594368e-01
4.732940116326697644e-02,2.667016421271683480e-01
4.734988121569590896e-02,2.957755593041059283e-01
4.737036126812484843e-02,2.970729752919630817e-01
4.739084132055378096e-02,2.704162337929679194e-01
4.741132137298271348e-02,2.182612487810694224e-01
4.743180142541164601e-02,1.454781236001933820e-01
4.745228147784058548e-02,5.890231256446012281e-02
4.747276153026951800e-02,-3.330289824834056084e-02
4.749324158269845053e-02,-1.224135765110825336e-01
4.751372163512738306e-02,-1.999701597692380706e-01
4.753420168755632252e-02,-2.585823426044821516e-01
4.755468173998525505e-02,-2.926371083611555290e-01
4.757516179241418758e-02,-2.988417358125759482e-01
4.759564184484312011e-02,-2.765487591135969425e-01
4.761612189727205957e-02,-2.278302264775629582e-01
4.763660194970099210e-02,-1.572923001498179596e-01
4.765708200212992462e-02,-7.164603500384675305e-02
4.767756205455885715e-02,2.092630091477011914e-02
4.769804210698779662e-02,1.115500181238903710e-01
4.771852215941672914e-02,1.915080880516062678e-01
4.773900221184566167e-02,2.530811826037916989e-01
4.775948226427459420e-02,2.902965944288624089e-01
4.777996231670353366e-02,2.995130510402744251e-01
4.780044236913246619e-02,2.797836657830451434e-01
4.782092242156139872e-02,2.329602454012766333e-01
4.784140247399033125e-02,1.635269291849241469e-01
4.786188252641927071e-02,7.817730762669865274e-02
4.788236257884820324e-02,-1.482576966254389901e-02
4.790284263127713577e-02,-1.064469894182624443e-01
4.792332268370606829e-02,-1.877554697377904203e-01
4.794380273613500776e-02,-2.507967631084275784e-01
4.796428278856394029e-02,-2.893747105209583670e-01
4.798476284099287281e-02,-2.996659668807852284e-01
4.800524289342180534e-02,-2.806057414122515858e-01
4.802572294585074480e-02,-2.340052107839835915e-01
4.804620299827967733e-02,-1.643870842415908196e-01
4.806668305070860986e-02,-7.855341504992818802e-02
4.808716310313754239e-02,1.507374234015477175e-02
4.810764315556647491e-02,1.072754632302325567e-01
4.812812320799541438e-02,1.889427698150522861e-01
4.814860326042434691e-02,2.519780530698504939e-01
4.816908331285327943e-02,2.901017731847084780e-01
4.818956336528221196e-02,2.994837267742425646e-01
4.821004341771115143e-02,2.791348883407432369e-01
4.823052347014008395e-02,2.310190870755931547e-01
4.825100352256901648e-02,1.598713264088581498e-01
4.827148357499794901e-02,7.273869411450026301e-02
4.829196362742688847e-02,-2.171234723377654663e-02
4.831244367985582100e-02,-1.140547557481214336e-01
4.833292373228475353e-02,-1.950410371345875360e-01
4.835340378471368605e-02,-2.565310526115474610e-01
4.837388383714262552e-02,-2.923142751858048283e-01
4.839436388957155805e-02,-2.987430577462965031e-01
4.841484394200049057e-02,-2.751117719287383134e-01
4.843532399442942310e-02,-2.237417242292035480e-01
4.845580404685836257e-02,-1.497611038334747957e-01
4.847628409928729509e-02,-6.059994725752299721e-02
4.849676415171622762e-02,3.475087704490325419e-02
4.851724420414516015e-02,1.266433166969929969e-01
4.853772425657409961e-02,2.057479228525924131e-01
4.855820430900303214e-02,2.640031618521256340e-01
4.857868436143196467e-02,2.954414675403821966e-01
4.859916441386089719e-02,2.968069635005511353e-01
4.861964446628983666e-02,2.679002961954807804e-01
4.864012451871876919e-02,2.116133353601015732e-01
4.866060457114770171e-02,1.336478997587597084e-01
4.868108462357663424e-02,4.194498381146541388e-02
4.870156467600557371e-02,-5.411911177448106708e-02
4.872204472843450623e-02,-1.446889065233171179e-01
4.874252478086343876e-02,-2.204409180513587363e-01
4.876300483329237129e-02,-2.735461657356215159e-01
4.878348488572131075e-02,-2.984843874995858903e-01
4.880396493815024328e-02,-2.926247993885116583e-01
4.882444499057917581e-02,-2.565116239919437713e-01
4.884492504300810833e-02,-1.938226435436221917e-01
4.886540509543704086e-02,-1.110026582716525101e-01
4.888588514786598033e-02,-1.660749955252090529e-02
4.890636520029491285e-02,7.957534929633040821e-02
4.892684525272384538e-02,1.675396385539325850e-01
4.894732530515277791e-02,2.381021551033740968e-01
4.896780535758171737e-02,2.838649212427676316e-01
4.898828541001064990e-02,2.999966393556323663e-01
4.900876546243958243e-02,2.847502664757093904e-01
4.902924551486851495e-02,2.396605306386880296e-01
4.904972556729745442e-02,1.693982978964774511e-01
4.907020561972638695e-02,8.129455678842475996e-02
4.909068567215531947e-02,-1.541833655851084992e-02
4.911116572458425200e-02,-1.105703016490080792e-01
4.913164577701319147e-02,-1.941219161389693137e-01
4.915212582944212399e-02,-2.572254475161342979e-01
4.917260588187105652e-02,-2.931662416928380033e-01
4.919308593429998905e-02,-2.980838690078821407e-01
4.921356598672892851e-02,-2.713949113058901075e-01
4.923404603915786104e-02,-2.158702822179232039e-01
4.925452609158679357e-02,-1.373563052333498791e-01
4.927500614401572610e-02,-4.416662111669582974e-02
4.929548619644466556e-02,5.379266219562264112e-02
4.931596624887359809e-02,1.460731315991778134e-01
4.933644630130253061e-02,2.227985512278448932e-01
4.935692635373146314e-02,2.757248165181423460e-01
4.937740640616040261e-02,2.991313390515477066e-01
4.939788645858933513e-02,2.904469229576995826e-01
4.941836651101826766e-02,2.505408908625253450e-01
4.943884656344720019e-02,1.836456490225655547e-01
4.945932661587613965e-02,9.691631561259354821e-02
4.947980666830507218e-02,-3.277386685016824485e-04
4.950028672073400471e-02,-9.759981555477571791e-02
4.952076677316293724e-02,-1.843751522966722012e-01
4.954124682559187670e-02,-2.512311256419231253e-01
4.956172687802080923e-02,-2.908747513406162444e-01
4.958220693044974176e-02,-2.989450007286528210e-01
4.960268698287867428e-02,-2.745009761068102905e-01
4.962316703530761375e-02,-2.201404380871666011e-01
4.964364708773654628e-02,-1.417330238972646095e-01
4.966412714016547880e-02,-4.779445473797134386e-02
4.968460719259441133e-02,5.143246448084941996e-02
4.970508724502334386e-02,1.450915550853820457e-01
4.972556729745228332e-02,2.229009674676652175e-01
4.974604734988121585e-02,2.762849779081753554e-01
4.976652740231014838e-02,2.993249945257522304e-01
4.978700745473908090e-02,2.894237077781504075e-01
4.980748750716802037e-02,2.476070294734247501e-01
4.982796755959695290e-02,1.784278051549395006e-01
4.984844761202588542e-02,8.947900551389932622e-02
4.986892766445481795e-02,-9.432588906140440890e-03
4.988940771688375742e-02,-1.073631067167114400e-01
4.990988776931268994e-02,-1.934410260528360015e-01
4.993036782174162247e-02,-2.580758707947157782e-01
4.995084787417055500e-02,-2.940316140529036226e-01
4.997132792659949446e-02,-2.972441463058486111e-01
4.999180797902842699e-02,-2.672896795945642889e-01
5.001228803145735952e-02,-2.074491609813385040e-01
5.003276808388629204e-02,-1.243585038081926192e-01
5.005324813631523151e-02,-2.728077422188382103e-02
5.007372818874416404e-02,7.292078909287982857e-02
5.009420824117309656e-02,1.649957370090632258e-01
5.011468829360202909e-02,2.385702530571059965e-01
5.013516834603096856e-02,2.853198637037096530e-01
5.015564839845990108e-02,2.999180436452522636e-01
5.017612845088883361e-02,2.806519011179315903e-01
5.019660850331776614e-02,2.296328403796075168e-01
5.021708855574670560e-02,1.525753496401177356e-01
5.023756860817563813e-02,5.816581644067714968e-02
5.025804866060457066e-02,-4.290996999241129123e-02
5.027852871303350318e-02,-1.391725506225915399e-01
5.029900876546244265e-02,-2.196521772692330565e-01
5.031948881789137518e-02,-2.751419365144268103e-01
5.033996887032030770e-02,-2.992571586655706217e-01
5.036044892274924023e-02,-2.891785516094795283e-01
5.038092897517817970e-02,-2.459916429015448491e-01
5.040140902760711222e-02,-1.745806351418853763e-01
5.042188908003604475e-02,-8.308557089760661152e-02
5.044236913246497728e-02,1.801801594855616598e-02
5.046284918489391674e-02,1.171138107641148951e-01
5.048332923732284927e-02,2.027781123202904989e-01
5.050380928975178180e-02,2.650990398500070455e-01
5.052428934218071432e-02,2.968289872335622137e-01
5.054476939460964685e-02,2.942357255670334237e-01
5.056524944703858632e-02,2.575513038945722033e-01
5.058572949946751884e-02,1.909636911934050052e-01
5.060620955189645137e-02,1.021487561439194808e-01
5.062668960432538390e-02,1.393645308161983992e-03
5.064716965675432336e-02,-9.958932629771169442e-02
5.066764970918325589e-02,-1.890221850994037722e-01
5.068812976161218842e-02,-2.564366763627713985e-01
5.070860981404112094e-02,-2.939047445556204341e-01
5.072908986647006041e-02,-2.969789217809012949e-01
5.074956991889899294e-02,-2.652301886230818417e-01
5.077004997132792546e-02,-2.023171686382468637e-01
5.079053002375685799e-02,-1.155750608660398165e-01
5.081101007618579746e-02,-1.516917356600975056e-02
5.083149012861472998e-02,8.709034067298516979e-02
5.085197018104366251e-02,1.791350979268857835e-01
5.087245023347259504e-02,2.500639855431076586e-01
5.089293028590153450e-02,2.914390731233065246e-01
5.091341033833046703e-02,2.982973444496163640e-01
5.093389039075939956e-02,2.697560512177139547e-01
5.095437044318833208e-02,2.091367326073281518e-01
5.097485049561727155e-02,1.235895876814553512e-01
5.099533054804620408e-02,2.325928467568951288e-02
5.101581060047513660e-02,-7.991161710461092138e-02
5.103629065290406913e-02,-1.736013058869055325e-01
5.105677070533300860e-02,-2.465812891062404977e-01
5.107725075776194112e-02,-2.900668400715666895e-01
5.109773081019087365e-02,-2.987823798452450830e-01
5.111821086261980618e-02,-2.716116858658808031e-01
5.113869091504874564e-02,-2.117516374195438089e-01
5.115917096747767817e-02,-1.263473136787768847e-01
5.117965101990661070e-02,-2.564863806156074053e-02
5.120013107233554323e-02,7.821308668035782674e-02
5.122061112476448269e-02,1.726835691107191650e-01
5.124109117719341522e-02,2.463039385069632492e-01
5.126157122962234775e-02,2.901054598846993793e-01
5.128205128205128027e-02,2.987102616343589867e-01
5.130253133448021974e-02,2.710020507380140331e-01
5.132301138690915226e-02,2.102819706915369791e-01
5.134349143933808479e-02,1.238868005206674866e-01
5.136397149176701732e-02,2.231214632744853155e-02
5.138445154419594985e-02,-8.205582605369203530e-02
5.140493159662488931e-02,-1.764477370377756649e-01
5.142541164905382184e-02,-2.492743973251575207e-01
5.144589170148275437e-02,-2.915547706587423571e-01
5.146637175391168689e-02,-2.980319746155498661e-01
5.148685180634062636e-02,-2.678376587898093075e-01
5.150733185876955889e-02,-2.046195470643526471e-01
5.152781191119849141e-02,-1.161124449132028835e-01
5.154829196362742394e-02,-1.320162187910507885e-02
5.156877201605636341e-02,9.140927349235322685e-02
5.158925206848529593e-02,1.847636243601604999e-01
5.160973212091422846e-02,2.552580731665589076e-01
5.163021217334316099e-02,2.940903063356682945e-01
5.165069222577210045e-02,2.963671112811250841e-01
5.167117227820103298e-02,2.617321644943697012e-01
5.169165233062996551e-02,1.944316980496143821e-01
5.171213238305889803e-02,1.028056976609040274e-01
5.173261243548783750e-02,-1.735963933135358352e-03
5.175309248791677003e-02,-1.061280222533459994e-01
5.177357254034570255e-02,-1.972804301321187670e-01
5.179405259277463508e-02,-2.637219016471990529e-01
5.181453264520357455e-02,-2.970498131728465663e-01
5.183501269763250707e-02,-2.930024668291933421e-01
5.185549275006143960e-02,-2.520157352796599248e-01
5.187597280249037213e-02,-1.791900077919949541e-01
5.189645285491931159e-02,-8.366726925969028561e-02
5.191693290734824412e-02,2.250717849063023357e-02
5.193741295977717665e-02,1.258978605564116393e-01
5.195789301220610917e-02,2.133778337373318512e-01
5.197837306463504864e-02,2.737984098652025966e-01
5.199885311706398117e-02,2.994171731476525933e-01
5.201933316949291369e-02,2.869005181705096552e-01
5.203981322192184622e-02,2.377696341393154555e-01
5.206029327435078569e-02,1.582288429266147933e-01
5.208077332677971821e-02,5.839370384734932778e-02
5.210125337920865074e-02,-4.898663733976624940e-02
5.212173343163758327e-02,-1.501526604714176760e-01
5.214221348406651579e-02,-2.320972542046225162e-01
5.216269353649545526e-02,-2.842423280459271395e-01
5.218317358892438779e-02,-2.998126435299056092e-01
5.220365364135332031e-02,-2.767274245163278135e-01
5.222413369378225284e-02,-2.178910311803074762e-01
5.224461374621119231e-02,-1.308406749951409320e-01
5.226509379864012483e-02,-2.679206023537671413e-02
5.228557385106905736e-02,8.079772232949720967e-02
5.230605390349798989e-02,1.779669914889384918e-01
5.232653395592692935e-02,2.520623360165993865e-01
5.234701400835586188e-02,2.933920598869645402e-01
5.236749406078479441e-02,2.965034655265920693e-01
5.238797411321372693e-02,2.609144512884660760e-01
5.240845416564266640e-02,1.911997628242472214e-01
5.242893421807159893e-02,9.641585288917838004e-02
5.244941427050053145e-02,-1.106513558583212785e-02
5.246989432292946398e-02,-1.171635733206047303e-01
5.249037437535840345e-02,-2.079346288735758608e-01
5.251085442778733597e-02,-2.714039041303620281e-01
5.253133448021626850e-02,-2.991544698860939544e-01
5.255181453264520103e-02,-2.874540484759801062e-01
5.257229458507414049e-02,-2.377700160394277118e-01
5.259277463750307302e-02,-1.565995738438332452e-01
5.261325468993200555e-02,-5.463254401616603889e-02
5.263373474236093807e-02,5.464705806543416339e-02
5.265421479478987754e-02,1.567390366466307472e-01
5.267469484721881007e-02,2.380508957209584997e-01
5.269517489964774259e-02,2.877124004761945075e-01
5.271565495207667512e-02,2.990379919322099234e-01
5.273613500450561459e-02,2.704391454796445937e-01
5.275661505693454711e-02,2.056606068671361642e-01
5.277709510936347964e-02,1.133038900797111170e-01
5.279757516179241217e-02,5.696683543538125227e-03
5.281805521422135163e-02,-1.027448440237381522e-01
5.283853526665028416e-02,-1.974443794099031979e-01
5.285901531907921669e-02,-2.656269643901860156e-01
5.287949537150814922e-02,-2.980494660239385585e-01
5.289997542393708868e-02,-2.902647127015934858e-01
5.292045547636602121e-02,-2.432449819333172003e-01
5.294093552879495373e-02,-1.632757290112421267e-01
5.296141558122388626e-02,-6.112858609240150176e-02
5.298189563365281879e-02,4.937943634448042213e-02
5.300237568608175825e-02,1.532492604956411097e-01
5.302285573851069078e-02,2.363351121353772510e-01
5.304333579093962331e-02,2.872758693816055420e-01
5.306381584336855584e-02,2.990580964845037659e-01
5.308429589579749530e-02,2.699944936737826429e-01
5.310477594822642783e-02,2.039795942784021487e-01
5.312525600065536036e-02,1.099823579575223975e-01
5.314573605308429288e-02,8.396469971689789983e-04
5.316621610551323235e-02,-1.084888302279289618e-01
5.318669615794216488e-02,-2.029680467658865062e-01
5.320717621037109740e-02,-2.695578746861168051e-01
5.322765626280002993e-02,-2.990206451476268290e-01
5.324813631522896940e-02,-2.872144932942709006e-01
5.326861636765790192e-02,-2.356898523636197784e-01
5.328909642008683445e-02,-1.515013703664250533e-01
5.330957647251576698e-02,-4.625555219498983517e-02
5.333005652494470644e-02,6.547927295464173181e-02
5.335053657737363897e-02,1.681842960806234910e-01
5.337101662980257150e-02,2.475459813076690552e-01
5.339149668223150402e-02,2.924567801679451851e-01
5.341197673466044349e-02,2.965803948349655106e-01
5.343245678708937602e-02,2.592596041708050136e-01
5.345293683951830854e-02,1.856347543777287501e-01
5.347341689194724107e-02,8.595049820099605331e-02
5.349389694437618054e-02,-2.585790370000302235e-02
5.351437699680511306e-02,-1.341053655435799907e-01
5.353485704923404559e-02,-2.235556343809588231e-01
5.355533710166297812e-02,-2.815699329947354834e-01
5.357581715409191758e-02,-2.999020733642039360e-01
5.359629720652085011e-02,-2.758838321463936150e-01
5.361677725894978264e-02,-2.128284114273005789e-01
5.363725731137871516e-02,-1.195890783365620297e-01
5.365773736380765463e-02,-9.329370708198210169e-03
5.367821741623658716e-02,1.023262608048409461e-01
5.369869746866551968e-02,1.995029103965136885e-01
5.371917752109445221e-02,2.683346309856716738e-01
5.373965757352339168e-02,2.989509611126657807e-01
5.376013762595232420e-02,2.869048893403843836e-01
5.378061767838125673e-02,2.338339660945700227e-01
5.380109773081018926e-02,1.472542636386504900e-01
5.382157778323912178e-02,3.951034364086605105e-02
5.384205783566806125e-02,-7.397423330598594526e-02
5.386253788809699378e-02,-1.768995069704217549e-01
5.388301794052592630e-02,-2.544311040364783394e-01
5.390349799295485883e-02,-2.953450668837604431e-01
5.392397804538379830e-02,-2.936645079232395039e-01
5.394445809781273082e-02,-2.495478141922447546e-01
5.396493815024166335e-02,-1.692943569183287256e-01
5.398541820267059588e-02,-6.446038645299262404e-02
5.400589825509953534e-02,4.979314496266477874e-02
5.402637830752846787e-02,1.568864222926693863e-01
5.404685835995740040e-02,2.412261681735443919e-01
5.406733841238633292e-02,2.904817806240532763e-01
5.408781846481527239e-02,2.973992064092282339e-01
5.410829851724420492e-02,2.608841817436299282e-01
5.412877856967313744e-02,1.861910161926677298e-01
